"성씨, 본관별",행정구역별(시도),2015 년
대흥,부산광역시,393
대흥,대구광역시,569
대흥,인천광역시,103
대흥,광주광역시,5
대흥,대전광역시,58
대흥,울산광역시,207
대흥,세종특별자치시,16
대흥,경기도,662
대흥,강원도,113
대흥,충청북도,54
대흥,충청남도,71
대흥,전라북도,29
대흥,전라남도,7
대흥,경상북도,919
대흥,경상남도,274
대흥,제주특별자치도,17
부여,전국,2120
부여,서울특별시,271
부여,부산광역시,724
부여,대구광역시,57
부여,인천광역시,30
부여,대전광역시,16
부여,울산광역시,118
부여,세종특별자치시,5
부여,경기도,204
부여,강원도,69
부여,충청북도,19
부여,충청남도,20
부여,전라북도,5
부여,전라남도,10
부여,경상북도,82
부여,경상남도,485
수원,전국,354428
수원,서울특별시,67336
수원,부산광역시,25055
수원,대구광역시,21039
수원,인천광역시,19457
수원,광주광역시,11273
수원,대전광역시,10869
수원,울산광역시,6900
수원,세종특별자치시,1360
수원,경기도,84635
수원,강원도,8231
수원,충청북도,7902
수원,충청남도,14165
수원,전라북도,15519
수원,전라남도,12880
수원,경상북도,17965
수원,경상남도,26441
수원,제주특별자치도,3401
청도,전국,1479
청도,서울특별시,157
청도,부산광역시,158
청도,대구광역시,166
청도,인천광역시,26
청도,광주광역시,5
청도,대전광역시,10
청도,울산광역시,185
청도,경기도,187
청도,강원도,19
청도,충청북도,9
청도,충청남도,18
청도,전라북도,6
청도,전라남도,6
청도,경상북도,450
청도,경상남도,74
태인,전국,1228
태인,서울특별시,399
태인,부산광역시,77
태인,대구광역시,8
태인,인천광역시,84
태인,광주광역시,6
태인,대전광역시,24
태인,울산광역시,12
태인,경기도,450
태인,강원도,33
태인,충청북도,16
태인,충청남도,29
태인,전라북도,14
태인,경상북도,16
태인,경상남도,22
태인,제주특별자치도,32
기타,전국,7783
기타,서울특별시,1890
기타,부산광역시,392
기타,대구광역시,269
기타,인천광역시,507
기타,광주광역시,100
기타,대전광역시,195
기타,울산광역시,127
기타,세종특별자치시,28
기타,경기도,2482
기타,강원도,242
기타,충청북도,239
기타,충청남도,262
기타,전라북도,241
기타,전라남도,174
기타,경상북도,285
기타,경상남도,282
기타,제주특별자치도,82
범(范),전국,3826
범(范),서울특별시,831
범(范),부산광역시,58
범(范),대구광역시,35
범(范),인천광역시,122
범(范),광주광역시,1229
범(范),대전광역시,46
범(范),울산광역시,39
범(范),세종특별자치시,23
범(范),경기도,757
범(范),강원도,36
범(范),충청북도,42
범(范),충청남도,51
범(范),전라북도,171
범(范),전라남도,275
범(范),경상북도,37
범(范),경상남도,52
범(范),제주특별자치도,22
금성,전국,3663
금성,서울특별시,800
금성,부산광역시,50
금성,대구광역시,34
금성,인천광역시,117
금성,광주광역시,1223
금성,대전광역시,45
금성,울산광역시,26
금성,세종특별자치시,23
금성,경기도,711
금성,강원도,33
금성,충청북도,39
금성,충청남도,49
금성,전라북도,158
금성,전라남도,268
금성,경상북도,22
금성,경상남도,45
금성,제주특별자치도,20
기타,전국,163
기타,서울특별시,31
기타,부산광역시,8
기타,대구광역시,0
기타,인천광역시,5
기타,광주광역시,6
기타,대전광역시,0
기타,울산광역시,13
기타,경기도,46
기타,강원도,0
기타,충청북도,0
기타,충청남도,0
기타,전라북도,13
기타,전라남도,7
기타,경상북도,15
기타,경상남도,7
기타,제주특별자치도,0
변(卞),전국,78156
변(卞),서울특별시,12518
변(卞),부산광역시,9015
변(卞),대구광역시,6158
변(卞),인천광역시,3118
변(卞),광주광역시,1140
변(卞),대전광역시,1874
변(卞),울산광역시,2730
변(卞),세종특별자치시,333
변(卞),경기도,15237
변(卞),강원도,1595
변(卞),충청북도,4378
변(卞),충청남도,2733
변(卞),전라북도,1440
변(卞),전라남도,1656
변(卞),경상북도,4607
변(卞),경상남도,9370
변(卞),제주특별자치도,254
밀양,전국,18750
밀양,서울특별시,3462
밀양,부산광역시,2323
밀양,대구광역시,2191
밀양,인천광역시,820
밀양,광주광역시,60
밀양,대전광역시,365
밀양,울산광역시,460
밀양,세종특별자치시,49
밀양,경기도,4409
밀양,강원도,452
밀양,충청북도,296
밀양,충청남도,603
밀양,전라북도,161
밀양,전라남도,91
밀양,경상북도,1060
밀양,경상남도,1895
밀양,제주특별자치도,53
초계,전국,53860
초계,서울특별시,8309
초계,부산광역시,5649
초계,대구광역시,3357
초계,인천광역시,2062
초계,광주광역시,1050
초계,대전광역시,1435
초계,울산광역시,2074
초계,세종특별자치시,261
초계,경기도,9833
초계,강원도,1057
초계,충청북도,4001
초계,충청남도,2013
초계,전라북도,1210
초계,전라남도,1496
초계,경상북도,3252
초계,경상남도,6619
초계,제주특별자치도,182
팔계,전국,3435
팔계,서울특별시,404
팔계,부산광역시,828
팔계,대구광역시,506
팔계,인천광역시,81
팔계,광주광역시,14
팔계,대전광역시,36
팔계,울산광역시,145
팔계,세종특별자치시,10
팔계,경기도,430
팔계,강원도,20
팔계,충청북도,27
팔계,충청남도,19
팔계,전라북도,26
팔계,전라남도,23
팔계,경상북도,183
팔계,경상남도,677
팔계,제주특별자치도,6
기타,전국,2111
기타,서울특별시,343
기타,부산광역시,215
기타,대구광역시,104
기타,인천광역시,155
기타,광주광역시,16
기타,대전광역시,38
기타,울산광역시,51
기타,세종특별자치시,13
기타,경기도,565
기타,강원도,66
기타,충청북도,54
기타,충청남도,98
기타,전라북도,43
기타,전라남도,46
기타,경상북도,112
기타,경상남도,179
기타,제주특별자치도,13
변(邊),전국,60633
변(邊),서울특별시,13591
변(邊),부산광역시,2072
변(邊),대구광역시,1447
변(邊),인천광역시,4484
변(邊),광주광역시,1546
변(邊),대전광역시,1934
변(邊),울산광역시,823
변(邊),세종특별자치시,238
변(邊),경기도,17444
변(邊),강원도,4796
변(邊),충청북도,1813
변(邊),충청남도,1949
변(邊),전라북도,1736
변(邊),전라남도,1046
변(邊),경상북도,2138
변(邊),경상남도,1266
변(邊),제주특별자치도,2310
원주,전국,47804
원주,서울특별시,10152
원주,부산광역시,1693
원주,대구광역시,1355
원주,인천광역시,3622
원주,광주광역시,194
원주,대전광역시,1691
원주,울산광역시,717
원주,세종특별자치시,190
원주,경기도,13917
원주,강원도,4520
원주,충청북도,1647
원주,충청남도,1672
원주,전라북도,881
원주,전라남도,341
원주,경상북도,1979
원주,경상남도,991
원주,제주특별자치도,2242
장연,전국,2490
장연,서울특별시,682
장연,부산광역시,136
장연,대구광역시,10
장연,인천광역시,150
장연,광주광역시,198
장연,대전광역시,19
장연,울산광역시,38
장연,경기도,629
장연,강원도,34
장연,충청북도,14
장연,충청남도,34
장연,전라북도,237
장연,전라남도,188
장연,경상북도,34
장연,경상남도,68
장연,제주특별자치도,15
황주,전국,8037
황주,서울특별시,2255
황주,부산광역시,154
황주,대구광역시,43
황주,인천광역시,472
황주,광주광역시,1106
황주,대전광역시,166
황주,울산광역시,43
황주,세종특별자치시,35
황주,경기도,2228
황주,강원도,114
황주,충청북도,94
황주,충청남도,145
황주,전라북도,529
황주,전라남도,471
황주,경상북도,56
황주,경상남도,104
황주,제주특별자치도,22
기타,전국,2302
기타,서울특별시,502
기타,부산광역시,89
기타,대구광역시,39
기타,인천광역시,240
기타,광주광역시,48
기타,대전광역시,58
기타,울산광역시,25
기타,세종특별자치시,13
기타,경기도,670
기타,강원도,128
기타,충청북도,58
기타,충청남도,98
기타,전라북도,89
기타,전라남도,46
기타,경상북도,69
기타,경상남도,103
기타,제주특별자치도,31
복(卜),전국,9538
복(卜),서울특별시,1973
복(卜),부산광역시,228
복(卜),대구광역시,417
복(卜),인천광역시,616
복(卜),광주광역시,71
복(卜),대전광역시,558
복(卜),울산광역시,296
복(卜),세종특별자치시,59
복(卜),경기도,2433
복(卜),강원도,82
복(卜),충청북도,147
복(卜),충청남도,1790
복(卜),전라북도,296
복(卜),전라남도,69
복(卜),경상북도,315
복(卜),경상남도,158
복(卜),제주특별자치도,30
면천,전국,8614
면천,서울특별시,1777
면천,부산광역시,200
면천,대구광역시,328
면천,인천광역시,561
면천,광주광역시,68
면천,대전광역시,527
면천,울산광역시,281
면천,세종특별자치시,55
면천,경기도,2165
면천,강원도,74
면천,충청북도,131
면천,충청남도,1718
면천,전라북도,256
면천,전라남도,60
면천,경상북도,268
면천,경상남도,125
면천,제주특별자치도,20
기타,전국,924
기타,서울특별시,196
기타,부산광역시,28
기타,대구광역시,89
기타,인천광역시,55
기타,광주광역시,0
기타,대전광역시,31
기타,울산광역시,15
기타,세종특별자치시,0
기타,경기도,268
기타,강원도,8
기타,충청북도,16
기타,충청남도,72
기타,전라북도,40
기타,전라남도,9
기타,경상북도,47
기타,경상남도,33
기타,제주특별자치도,10
봉(奉),전국,12927
봉(奉),서울특별시,2871
봉(奉),부산광역시,278
봉(奉),대구광역시,143
봉(奉),인천광역시,977
봉(奉),광주광역시,988
봉(奉),대전광역시,378
봉(奉),울산광역시,126
봉(奉),세종특별자치시,44
봉(奉),경기도,4186
봉(奉),강원도,187
봉(奉),충청북도,793
봉(奉),충청남도,495
봉(奉),전라북도,568
봉(奉),전라남도,548
봉(奉),경상북도,142
봉(奉),경상남도,173
봉(奉),제주특별자치도,30
강화,전국,4165
강화,서울특별시,1007
강화,부산광역시,97
강화,대구광역시,17
강화,인천광역시,201
강화,광주광역시,595
강화,대전광역시,172
강화,울산광역시,36
강화,세종특별자치시,14
강화,경기도,1033
강화,강원도,45
강화,충청북도,286
강화,충청남도,92
강화,전라북도,210
강화,전라남도,266
강화,경상북도,36
강화,경상남도,51
강화,제주특별자치도,7
하음,전국,7688
하음,서울특별시,1603
하음,부산광역시,154
하음,대구광역시,113
하음,인천광역시,670
하음,광주광역시,372
하음,대전광역시,178
하음,울산광역시,61
하음,세종특별자치시,28
하음,경기도,2799
하음,강원도,118
하음,충청북도,464
하음,충청남도,352
하음,전라북도,302
하음,전라남도,263
하음,경상북도,80
하음,경상남도,113
하음,제주특별자치도,18
기타,전국,1074
기타,서울특별시,261
기타,부산광역시,27
기타,대구광역시,13
기타,인천광역시,106
기타,광주광역시,21
기타,대전광역시,28
기타,울산광역시,29
기타,세종특별자치시,0
기타,경기도,354
기타,강원도,24
기타,충청북도,43
기타,충청남도,51
기타,전라북도,56
기타,전라남도,19
기타,경상북도,26
기타,경상남도,9
기타,제주특별자치도,5
부(夫),전국,10536
부(夫),서울특별시,1437
부(夫),부산광역시,719
부(夫),대구광역시,101
부(夫),인천광역시,302
부(夫),광주광역시,176
부(夫),대전광역시,130
부(夫),울산광역시,125
부(夫),세종특별자치시,10
부(夫),경기도,1294
부(夫),강원도,83
부(夫),충청북도,60
부(夫),충청남도,127
부(夫),전라북도,101
부(夫),전라남도,318
부(夫),경상북도,112
부(夫),경상남도,306
부(夫),제주특별자치도,5135
제주,전국,10222
제주,서울특별시,1380
제주,부산광역시,693
제주,대구광역시,92
제주,인천광역시,288
제주,광주광역시,169
제주,대전광역시,119
제주,울산광역시,122
제주,세종특별자치시,10
